"PROVINCE","DIVISION","DISTRICT","TEHSIL","ADMIN_UNIT","REGION","HOUSEHOLDS","LIGHT_ELECT","LIGHT_SOLAR","LIGHT_OTHERS","FUEL_GAS","FUEL_LPGCNG","FUEL_FIREWOOD","FUEL_OTHERS","SEP_KITCHEN","NO_KITCHEN"
"SINDH","SUKKUR","KHAIRPUR","GAMBAT","TALUKA","OVERALL",47323,22747,16918,7658,12837,298,32742,1446,23659,12045
"SINDH","SUKKUR","KHAIRPUR","GAMBAT","TALUKA","RURAL",30107,10147,13247,6713,3671,11,25168,1257,12849,10333
"SINDH","SUKKUR","KHAIRPUR","GAMBAT","TALUKA","URBAN",17216,12600,3671,945,9166,287,7574,189,10810,1712
"SINDH","SUKKUR","KHAIRPUR","KHAIRPUR","TALUKA","OVERALL",87201,57636,17056,12509,39872,814,45544,971,43656,20757
"SINDH","SUKKUR","KHAIRPUR","KHAIRPUR","TALUKA","RURAL",40498,18920,11365,10213,8999,167,30716,616,15956,13873
"SINDH","SUKKUR","KHAIRPUR","KHAIRPUR","TALUKA","URBAN",46703,38716,5691,2296,30873,647,14828,355,27700,6884
"SINDH","SUKKUR","KHAIRPUR","KINGRI","TALUKA","OVERALL",59508,20387,29704,9417,14292,63,43340,1813,25538,18651
"SINDH","SUKKUR","KHAIRPUR","KINGRI","TALUKA","RURAL",43524,9543,26016,7965,5945,23,35918,1638,16158,16352
"SINDH","SUKKUR","KHAIRPUR","KINGRI","TALUKA","URBAN",15984,10844,3688,1452,8347,40,7422,175,9380,2299
"SINDH","SUKKUR","KHAIRPUR","KOT DIJI","TALUKA","OVERALL",62663,42842,11678,8143,12195,58,49320,1090,23975,24926
"SINDH","SUKKUR","KHAIRPUR","KOT DIJI","TALUKA","RURAL",46815,31119,8761,6935,7215,39,38915,646,19224,18731
"SINDH","SUKKUR","KHAIRPUR","KOT DIJI","TALUKA","URBAN",15848,11723,2917,1208,4980,19,10405,444,4751,6195
"SINDH","SUKKUR","KHAIRPUR","MIRWAH","TALUKA","OVERALL",67276,35865,15754,15657,7008,109,57899,2260,23998,32487
"SINDH","SUKKUR","KHAIRPUR","MIRWAH","TALUKA","RURAL",49908,24920,12466,12522,2164,74,45702,1968,17025,26044
"SINDH","SUKKUR","KHAIRPUR","MIRWAH","TALUKA","URBAN",17368,10945,3288,3135,4844,35,12197,292,6973,6443
"SINDH","SUKKUR","KHAIRPUR","NARA","TALUKA","OVERALL",32911,13197,6116,13598,1334,13,30684,880,13695,16688
"SINDH","SUKKUR","KHAIRPUR","NARA","TALUKA","RURAL",25084,9085,4442,11557,111,3,24242,728,10227,13061
"SINDH","SUKKUR","KHAIRPUR","NARA","TALUKA","URBAN",7827,4112,1674,2041,1223,10,6442,152,3468,3627
"SINDH","SUKKUR","KHAIRPUR","SOBHO DERO","TALUKA","OVERALL",48003,26240,12158,9605,12222,112,34360,1309,18413,18357
"SINDH","SUKKUR","KHAIRPUR","SOBHO DERO","TALUKA","RURAL",31904,15324,10574,6006,4943,13,26174,774,10982,14061
"SINDH","SUKKUR","KHAIRPUR","SOBHO DERO","TALUKA","URBAN",16099,10916,1584,3599,7279,99,8186,535,7431,4296
"SINDH","KARACHI","KORANGI","KORANGI","SUB-DIVISION","OVERALL",207086,204781,1196,1109,195916,7367,2470,1333,156413,2882
"SINDH","KARACHI","KORANGI","KORANGI","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","KORANGI","KORANGI","SUB-DIVISION","URBAN",207086,204781,1196,1109,195916,7367,2470,1333,156413,2882
"SINDH","KARACHI","KORANGI","LANDHI","SUB-DIVISION","OVERALL",115900,114308,876,716,113074,1228,1225,373,91496,1240
"SINDH","KARACHI","KORANGI","LANDHI","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","KORANGI","LANDHI","SUB-DIVISION","URBAN",115900,114308,876,716,113074,1228,1225,373,91496,1240
"SINDH","KARACHI","KORANGI","MODEL COLONY","SUB-DIVISION","OVERALL",76383,75887,343,153,75335,565,314,169,60702,332
"SINDH","KARACHI","KORANGI","MODEL COLONY","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","KORANGI","MODEL COLONY","SUB-DIVISION","URBAN",76383,75887,343,153,75335,565,314,169,60702,332
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","OVERALL",93681,92988,533,160,92257,628,596,200,76377,679
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","URBAN",93681,92988,533,160,92257,628,596,200,76377,679
"SINDH","LARKANA","LARKANA","BAKRANI","TALUKA","OVERALL",48638,29570,16699,2369,6733,216,24777,16912,23651,5523
"SINDH","LARKANA","LARKANA","BAKRANI","TALUKA","RURAL",41557,25836,13930,1791,4413,211,21939,14994,20427,4803
"SINDH","LARKANA","LARKANA","BAKRANI","TALUKA","URBAN",7081,3734,2769,578,2320,5,2838,1918,3224,720
"SINDH","LARKANA","LARKANA","DOKRI","TALUKA","OVERALL",45083,25825,15070,4188,12260,141,21533,11149,21556,8238
"SINDH","LARKANA","LARKANA","DOKRI","TALUKA","RURAL",32678,16560,12188,3930,4021,34,18277,10346,15087,7551
"SINDH","LARKANA","LARKANA","DOKRI","TALUKA","URBAN",12405,9265,2882,258,8239,107,3256,803,6469,687
"SINDH","LARKANA","LARKANA","LARKANA","TALUKA","OVERALL",157275,116671,30036,10568,99181,1534,33506,23054,90827,12706
"SINDH","LARKANA","LARKANA","LARKANA","TALUKA","RURAL",58047,28565,21710,7772,13191,787,23128,20941,27646,10504
"SINDH","LARKANA","LARKANA","LARKANA","TALUKA","URBAN",99228,88106,8326,2796,85990,747,10378,2113,63181,2202
"SINDH","LARKANA","LARKANA","RATODERO","TALUKA","OVERALL",70532,49193,14619,6720,30478,101,26752,13201,33498,10729
"SINDH","LARKANA","LARKANA","RATODERO","TALUKA","RURAL",45619,27126,12007,6486,12457,41,21846,11275,22497,7708
"SINDH","LARKANA","LARKANA","RATODERO","TALUKA","URBAN",24913,22067,2612,234,18021,60,4906,1926,11001,3021
"SINDH","KARACHI","MALIR","AIRPORT","SUB-DIVISION","OVERALL",42700,41937,483,280,40430,932,1134,204,30304,539
"SINDH","KARACHI","MALIR","AIRPORT","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","AIRPORT","SUB-DIVISION","URBAN",42700,41937,483,280,40430,932,1134,204,30304,539
"SINDH","KARACHI","MALIR","BIN QASIM","SUB-DIVISION","OVERALL",58696,47489,5674,5533,39612,1650,16618,816,37462,3771
"SINDH","KARACHI","MALIR","BIN QASIM","SUB-DIVISION","RURAL",58696,47489,5674,5533,39612,1650,16618,816,37462,3771
"SINDH","KARACHI","MALIR","BIN QASIM","SUB-DIVISION","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","GADAP","SUB-DIVISION","OVERALL",22131,14009,3885,4237,3746,4737,13334,314,16744,1428
"SINDH","KARACHI","MALIR","GADAP","SUB-DIVISION","RURAL",22131,14009,3885,4237,3746,4737,13334,314,16744,1428
"SINDH","KARACHI","MALIR","GADAP","SUB-DIVISION","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","IBRAHIM HYDRI","SUB-DIVISION","OVERALL",214288,206918,5117,2253,179800,13193,19873,1422,161237,6192
"SINDH","KARACHI","MALIR","IBRAHIM HYDRI","SUB-DIVISION","RURAL",106921,101045,3923,1953,77184,10701,18044,992,80468,4276
"SINDH","KARACHI","MALIR","IBRAHIM HYDRI","SUB-DIVISION","URBAN",107367,105873,1194,300,102616,2492,1829,430,80769,1916
"SINDH","KARACHI","MALIR","MURAD MEMON","SUB-DIVISION","OVERALL",75396,69068,3105,3223,55618,4735,14384,659,57152,1915
"SINDH","KARACHI","MALIR","MURAD MEMON","SUB-DIVISION","RURAL",30441,25434,2651,2356,18243,1399,10435,364,23320,1144
"SINDH","KARACHI","MALIR","MURAD MEMON","SUB-DIVISION","URBAN",44955,43634,454,867,37375,3336,3949,295,33832,771
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","OVERALL",8215,4391,2129,1695,26,121,7754,314,6243,674
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","RURAL",8215,4391,2129,1695,26,121,7754,314,6243,674
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","MATIARI","HALA","TALUKA","OVERALL",52849,40356,3987,8506,19275,230,31701,1643,22705,19709
"SINDH","HYDERABAD","MATIARI","HALA","TALUKA","RURAL",29725,20789,2991,5945,5436,33,23376,880,9933,14542
"SINDH","HYDERABAD","MATIARI","HALA","TALUKA","URBAN",23124,19567,996,2561,13839,197,8325,763,12772,5167
"SINDH","HYDERABAD","MATIARI","MATIARI","TALUKA","OVERALL",70479,44515,7046,18918,15332,121,52727,2299,31565,21271
"SINDH","HYDERABAD","MATIARI","MATIARI","TALUKA","RURAL",61730,37857,6339,17534,9548,48,49961,2173,26351,20804
"SINDH","HYDERABAD","MATIARI","MATIARI","TALUKA","URBAN",8749,6658,707,1384,5784,73,2766,126,5214,467
"SINDH","HYDERABAD","MATIARI","SAEEDABAD","TALUKA","OVERALL",35135,25222,4903,5010,8246,151,26305,433,16665,11001
"SINDH","HYDERABAD","MATIARI","SAEEDABAD","TALUKA","RURAL",30944,21421,4686,4837,5296,58,25180,410,14168,10487
"SINDH","HYDERABAD","MATIARI","SAEEDABAD","TALUKA","URBAN",4191,3801,217,173,2950,93,1125,23,2497,514
"SINDH","MIRPUR KHAS","MIRPUR KHAS","DIGRI","TALUKA","OVERALL",43507,22745,3498,17264,131,1840,40491,1045,20969,17774
"SINDH","MIRPUR KHAS","MIRPUR KHAS","DIGRI","TALUKA","RURAL",30186,12306,2772,15108,62,96,29218,810,11897,15219
"SINDH","MIRPUR KHAS","MIRPUR KHAS","DIGRI","TALUKA","URBAN",13321,10439,726,2156,69,1744,11273,235,9072,2555
"SINDH","MIRPUR KHAS","MIRPUR KHAS","HUSSAIN BUX MARI","TALUKA","OVERALL",32660,20863,3032,8765,2733,382,28765,780,15992,14026
"SINDH","MIRPUR KHAS","MIRPUR KHAS","HUSSAIN BUX MARI","TALUKA","RURAL",32660,20863,3032,8765,2733,382,28765,780,15992,14026
"SINDH","MIRPUR KHAS","MIRPUR KHAS","HUSSAIN BUX MARI","TALUKA","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","JHUDO","TALUKA","OVERALL",41817,19773,3690,18354,183,1044,36894,3696,17786,19065
"SINDH","MIRPUR KHAS","MIRPUR KHAS","JHUDO","TALUKA","RURAL",30147,9929,3435,16783,115,36,26509,3487,10811,17973
"SINDH","MIRPUR KHAS","MIRPUR KHAS","JHUDO","TALUKA","URBAN",11670,9844,255,1571,68,1008,10385,209,6975,1092
"SINDH","MIRPUR KHAS","MIRPUR KHAS","KOT GHULAM MUHAMMAD","TALUKA","OVERALL",58713,25038,6354,27321,3505,426,53781,1001,22826,31135
"SINDH","MIRPUR KHAS","MIRPUR KHAS","KOT GHULAM MUHAMMAD","TALUKA","RURAL",53032,20318,6182,26532,616,44,51397,975,19244,29961
"SINDH","MIRPUR KHAS","MIRPUR KHAS","KOT GHULAM MUHAMMAD","TALUKA","URBAN",5681,4720,172,789,2889,382,2384,26,3582,1174
"SINDH","MIRPUR KHAS","MIRPUR KHAS","MIRPUR KHAS","TALUKA","OVERALL",49553,46611,1218,1724,42281,1107,5657,508,33128,2252
"SINDH","MIRPUR KHAS","MIRPUR KHAS","MIRPUR KHAS","TALUKA","RURAL",3822,3087,352,383,2218,172,1384,48,1922,814
"SINDH","MIRPUR KHAS","MIRPUR KHAS","MIRPUR KHAS","TALUKA","URBAN",45731,43524,866,1341,40063,935,4273,460,31206,1438
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","OVERALL",35675,21410,3154,11111,2718,254,31929,774,11225,20496
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","RURAL",31262,17588,2983,10691,2664,126,27838,634,8801,19501
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","URBAN",4413,3822,171,420,54,128,4091,140,2424,995
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","OVERALL",51061,23177,3743,24141,120,79,49497,1365,19279,26247
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","RURAL",47162,21170,3432,22560,111,62,45697,1292,17740,24901
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","URBAN",3899,2007,311,1581,9,17,3800,73,1539,1346
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","BHIRIA","TALUKA","OVERALL",59731,46273,7662,5796,15300,180,41769,2482,26254,14565
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","BHIRIA","TALUKA","RURAL",46631,34549,6864,5218,5319,99,39085,2128,20612,11319
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","BHIRIA","TALUKA","URBAN",13100,11724,798,578,9981,81,2684,354,5642,3246
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","KANDIARO","TALUKA","OVERALL",62298,46064,11120,5114,13122,146,46145,2885,33073,12470
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","KANDIARO","TALUKA","RURAL",54720,38718,10952,5050,7261,100,44499,2860,28318,11893
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","KANDIARO","TALUKA","URBAN",7578,7346,168,64,5861,46,1646,25,4755,577
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MEHRABPUR","TALUKA","OVERALL",48213,32045,9988,6180,13377,115,34099,622,24988,11424
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MEHRABPUR","TALUKA","RURAL",33492,19269,8556,5667,2889,48,30132,423,15719,9786
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MEHRABPUR","TALUKA","URBAN",14721,12776,1432,513,10488,67,3967,199,9269,1638
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MORO","TALUKA","OVERALL",75868,48972,15260,11636,24520,438,46710,4200,36789,17740
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MORO","TALUKA","RURAL",51166,27095,13291,10780,6945,177,40556,3488,23067,13604
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MORO","TALUKA","URBAN",24702,21877,1969,856,17575,261,6154,712,13722,4136
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","NAUSHAHRO FEROZE","TALUKA","OVERALL",73658,47352,16021,10285,22890,301,46847,3620,32912,23337
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","NAUSHAHRO FEROZE","TALUKA","RURAL",45179,23375,13828,7976,4802,101,37975,2301,17508,17701
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","NAUSHAHRO FEROZE","TALUKA","URBAN",28479,23977,2193,2309,18088,200,8872,1319,15404,5636
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","JAM NAWAZ ALI","TALUKA","OVERALL",31724,13027,6491,12206,3677,34,26322,1691,12515,14354
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","JAM NAWAZ ALI","TALUKA","RURAL",26563,10230,4988,11345,1265,30,24459,809,10381,12998
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","JAM NAWAZ ALI","TALUKA","URBAN",5161,2797,1503,861,2412,4,1863,882,2134,1356
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","KHIPRO","TALUKA","OVERALL",68600,26185,12350,30065,397,751,65496,1956,35442,28633
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","KHIPRO","TALUKA","RURAL",58793,19133,11885,27775,125,67,56904,1697,29928,25602
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","KHIPRO","TALUKA","URBAN",9807,7052,465,2290,272,684,8592,259,5514,3031
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","OVERALL",84859,39007,14935,30917,14829,489,66284,3257,38642,33153
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","RURAL",68661,24738,13885,30038,4711,108,60874,2968,28083,31565
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","URBAN",16198,14269,1050,879,10118,381,5410,289,10559,1588
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","OVERALL",89418,48061,27803,13554,32643,435,53988,2352,43719,22347
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","RURAL",53246,18858,23756,10632,8542,210,42877,1617,22774,16697
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","URBAN",36172,29203,4047,2922,24101,225,11111,735,20945,5650
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SINJHORO","TALUKA","OVERALL",61602,31797,11406,18399,14074,87,44869,2572,25989,24097
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SINJHORO","TALUKA","RURAL",51607,23028,10979,17600,6773,65,42410,2359,20148,22282
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SINJHORO","TALUKA","URBAN",9995,8769,427,799,7301,22,2459,213,5841,1815
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","TANDO ADAM","TALUKA","OVERALL",70734,50467,9882,10385,29248,306,39471,1709,33506,23809
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","TANDO ADAM","TALUKA","RURAL",41923,23138,9436,9349,5481,134,35066,1242,15255,19589
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","TANDO ADAM","TALUKA","URBAN",28811,27329,446,1036,23767,172,4405,467,18251,4220
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","DAUR","TALUKA","OVERALL",97671,55230,24393,18048,8978,165,85912,2616,35226,47710
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","DAUR","TALUKA","RURAL",79128,41138,21679,16311,2284,75,74530,2239,26304,41924
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","DAUR","TALUKA","URBAN",18543,14092,2714,1737,6694,90,11382,377,8922,5786
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","KAZI AHMED","TALUKA","OVERALL",73218,52451,11611,9156,9117,272,60080,3749,32169,21725
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","KAZI AHMED","TALUKA","RURAL",64071,44873,10794,8404,4087,100,56812,3072,27943,19572
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","KAZI AHMED","TALUKA","URBAN",9147,7578,817,752,5030,172,3268,677,4226,2153
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","NAWABSHAH","TALUKA","OVERALL",81976,67296,9486,5194,48236,928,30891,1921,47491,17750
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","NAWABSHAH","TALUKA","RURAL",22215,14945,5269,2001,3766,20,17493,936,7693,11250
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","NAWABSHAH","TALUKA","URBAN",59761,52351,4217,3193,44470,908,13398,985,39798,6500
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","SAKRAND","TALUKA","OVERALL",81491,51032,19758,10701,20117,353,57759,3262,34171,28625
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","SAKRAND","TALUKA","RURAL",68291,39654,18700,9937,12020,112,53162,2997,26409,26559
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","SAKRAND","TALUKA","URBAN",13200,11378,1058,764,8097,241,4597,265,7762,2066
"SINDH","LARKANA","SHIKARPUR","GARHI YASIN","TALUKA","OVERALL",59269,42497,11570,5202,9755,108,36026,13380,30445,13410
"SINDH","LARKANA","SHIKARPUR","GARHI YASIN","TALUKA","RURAL",52355,35924,11268,5163,4821,69,34366,13099,26758,12563
"SINDH","LARKANA","SHIKARPUR","GARHI YASIN","TALUKA","URBAN",6914,6573,302,39,4934,39,1660,281,3687,847
"SINDH","LARKANA","SHIKARPUR","KHANPUR","TALUKA","OVERALL",43595,24711,11394,7490,4881,98,30585,8031,19446,13345
"SINDH","LARKANA","SHIKARPUR","KHANPUR","TALUKA","RURAL",39996,21282,11306,7408,2432,78,29614,7872,18259,12708
"SINDH","LARKANA","SHIKARPUR","KHANPUR","TALUKA","URBAN",3599,3429,88,82,2449,20,971,159,1187,637
"SINDH","LARKANA","SHIKARPUR","LAKHI","TALUKA","OVERALL",43374,30406,7666,5302,10094,256,25988,7036,13967,7904
"SINDH","LARKANA","SHIKARPUR","LAKHI","TALUKA","RURAL",35350,23737,6961,4652,5796,103,23101,6350,11218,6168
"SINDH","LARKANA","SHIKARPUR","LAKHI","TALUKA","URBAN",8024,6669,705,650,4298,153,2887,686,2749,1736
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","OVERALL",68586,55553,7152,5881,28577,288,29613,10108,32327,12749
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","RURAL",34792,23598,6624,4570,2475,78,23750,8489,14656,10990
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","URBAN",33794,31955,528,1311,26102,210,5863,1619,17671,1759
"SINDH","HYDERABAD","SUJAWAL","JATI","TALUKA","OVERALL",43323,7484,8635,27204,1646,38,39095,2544,19386,18441
"SINDH","HYDERABAD","SUJAWAL","JATI","TALUKA","RURAL",41334,5764,8599,26971,475,38,38306,2515,18417,18258
"SINDH","HYDERABAD","SUJAWAL","JATI","TALUKA","URBAN",1989,1720,36,233,1171,NA,789,29,969,183
"SINDH","HYDERABAD","SUJAWAL","KHARO CHAN","TALUKA","OVERALL",2166,3,708,1455,11,NA,2087,68,1433,460
"SINDH","HYDERABAD","SUJAWAL","KHARO CHAN","TALUKA","RURAL",2166,3,708,1455,11,NA,2087,68,1433,460
"SINDH","HYDERABAD","SUJAWAL","KHARO CHAN","TALUKA","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","MIRPUR BATHORO","TALUKA","OVERALL",41147,14249,4900,21998,4346,157,33170,3474,19017,16774
"SINDH","HYDERABAD","SUJAWAL","MIRPUR BATHORO","TALUKA","RURAL",37222,10844,4619,21759,1323,128,32332,3439,16633,16176
"SINDH","HYDERABAD","SUJAWAL","MIRPUR BATHORO","TALUKA","URBAN",3925,3405,281,239,3023,29,838,35,2384,598
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","OVERALL",32582,6799,5572,20211,1958,4,28776,1844,19027,11548
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","RURAL",28935,3932,5435,19568,87,NA,27018,1830,16412,11047
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","URBAN",3647,2867,137,643,1871,4,1758,14,2615,501
"SINDH","HYDERABAD","SUJAWAL","SUJAWAL","TALUKA","OVERALL",39636,20916,1685,17035,5995,86,31514,2041,16524,17980
"SINDH","HYDERABAD","SUJAWAL","SUJAWAL","TALUKA","RURAL",32832,14596,1660,16576,1023,74,29728,2007,12219,17266
"SINDH","HYDERABAD","SUJAWAL","SUJAWAL","TALUKA","URBAN",6804,6320,25,459,4972,12,1786,34,4305,714
"SINDH","SUKKUR","SUKKUR","NEW SUKKUR","TALUKA","OVERALL",52376,37809,10153,4414,28711,1343,20680,1642,25715,10174
"SINDH","SUKKUR","SUKKUR","NEW SUKKUR","TALUKA","RURAL",7706,3568,2794,1344,1579,36,5964,127,1761,2543
"SINDH","SUKKUR","SUKKUR","NEW SUKKUR","TALUKA","URBAN",44670,34241,7359,3070,27132,1307,14716,1515,23954,7631
"SINDH","SUKKUR","SUKKUR","PANO AQIL","TALUKA","OVERALL",87340,53851,24178,9311,27759,163,57942,1476,35280,16063
"SINDH","SUKKUR","SUKKUR","PANO AQIL","TALUKA","RURAL",69661,38041,22560,9060,12327,58,55870,1406,25176,14544
"SINDH","SUKKUR","SUKKUR","PANO AQIL","TALUKA","URBAN",17679,15810,1618,251,15432,105,2072,70,10104,1519
"SINDH","SUKKUR","SUKKUR","ROHRI","TALUKA","OVERALL",62877,38864,17331,6682,16327,231,45235,1084,28172,20408
"SINDH","SUKKUR","SUKKUR","ROHRI","TALUKA","RURAL",47388,25430,15824,6134,5304,127,41071,886,19131,18931
"SINDH","SUKKUR","SUKKUR","ROHRI","TALUKA","URBAN",15489,13434,1507,548,11023,104,4164,198,9041,1477
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","OVERALL",26122,15457,3587,7078,888,10,24793,431,12356,11305
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","RURAL",20637,10913,3063,6661,92,9,20116,420,8453,10310
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","URBAN",5485,4544,524,417,796,1,4677,11,3903,995
"SINDH","SUKKUR","SUKKUR","SUKKUR CITY","TALUKA","OVERALL",39873,38409,1105,359,37174,684,1807,208,28094,1934
"SINDH","SUKKUR","SUKKUR","SUKKUR CITY","TALUKA","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","SUKKUR","SUKKUR","SUKKUR CITY","TALUKA","URBAN",39873,38409,1105,359,37174,684,1807,208,28094,1934
NA,NA,"TANDO ALLAHYAR","CHAMBER","TALUKA","OVERALL",47078,29160,1231,16687,6266,59,38166,2587,14581,24656
NA,NA,"TANDO ALLAHYAR","CHAMBER","TALUKA","RURAL",39427,24340,952,14135,4579,46,32346,2456,12658,20636
NA,NA,"TANDO ALLAHYAR","CHAMBER","TALUKA","URBAN",7651,4820,279,2552,1687,13,5820,131,1923,4020
NA,NA,"TANDO ALLAHYAR","JHANDO MARI","TALUKA","OVERALL",50369,33317,3967,13085,7814,52,41502,1001,18442,23676
NA,NA,"TANDO ALLAHYAR","JHANDO MARI","TALUKA","RURAL",46484,30431,3911,12142,7232,48,38228,976,17217,22023
NA,NA,"TANDO ALLAHYAR","JHANDO MARI","TALUKA","URBAN",3885,2886,56,943,582,4,3274,25,1225,1653
NA,NA,"TANDO ALLAHYAR","TANDO ALLAHYAR","TALUKA","OVERALL",80024,60031,2639,17354,33997,301,42814,2912,39995,22065
NA,NA,"TANDO ALLAHYAR","TANDO ALLAHYAR","TALUKA","RURAL",37756,24994,1305,11457,7001,40,29164,1551,15014,15611
NA,NA,"TANDO ALLAHYAR","TANDO ALLAHYAR","TALUKA","URBAN",42268,35037,1334,5897,26996,261,13650,1361,24981,6454
"SINDH","HYDERABAD","TANDO MUHAMMAD KHAN","BULRI SHAH KARIM","TALUKA","OVERALL",48734,15680,7300,25754,4511,16,39048,5159,18495,24087
"SINDH","HYDERABAD","TANDO MUHAMMAD KHAN","BULRI SHAH KARIM","TALUKA","RURAL",47419,14872,7200,25347,3980,16,38502,4921,18025,23477
