"PROVINCE","DISTRICT","AGE_GROUP","MARITAL_STATUS","ALL_SEXES_OVERALL","FEMALE_OVERALL","MALE_OVERALL","TGEND_OVERALL","ALL_SEXES_RURAL","FEMALE_RURAL","MALE_RURAL","TGEND_RURAL","ALL_SEXES_URBAN","FEMALE_URBAN","MALE_URBAN","TGEND_URBAN"
"KP","SHANGLA","75 & ABOVE","MARRIED",5365,1331,4034,NA,5365,1331,4034,NA,NA,NA,NA,NA
"KP","SHANGLA","75 & ABOVE","NEVER MARRIED",29,12,17,NA,29,12,17,NA,NA,NA,NA,NA
"KP","SHANGLA","75 & ABOVE","SEPERATION",14,4,10,NA,14,4,10,NA,NA,NA,NA,NA
"KP","SHANGLA","75 & ABOVE","WIDOWED",3315,2338,977,NA,3315,2338,977,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 &  ABOVE","DIVORCED",234,117,117,NA,234,117,117,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 &  ABOVE","MARRIED",356286,176339,179947,NA,356286,176339,179947,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 &  ABOVE","NEVER MARRIED",109833,45182,64639,12,109833,45182,64639,12,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 &  ABOVE","SEPERATION",332,82,250,NA,332,82,250,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 &  ABOVE","WIDOWED",5705,4191,1514,NA,5705,4191,1514,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 - 19","DIVORCED",15,2,13,NA,15,2,13,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 - 19","MARRIED",18112,11875,6237,NA,18112,11875,6237,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 - 19","NEVER MARRIED",74310,32826,41480,4,74310,32826,41480,4,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 - 19","SEPERATION",23,8,15,NA,23,8,15,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","15 - 19","WIDOWED",21,7,14,NA,21,7,14,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","20 - 24","DIVORCED",26,9,17,NA,26,9,17,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","20 - 24","MARRIED",46810,27333,19477,NA,46810,27333,19477,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","20 - 24","NEVER MARRIED",23720,7391,16325,4,23720,7391,16325,4,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","20 - 24","SEPERATION",33,5,28,NA,33,5,28,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","20 - 24","WIDOWED",91,31,60,NA,91,31,60,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","25 - 29","DIVORCED",51,25,26,NA,51,25,26,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","25 - 29","MARRIED",58815,30120,28695,NA,58815,30120,28695,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","25 - 29","NEVER MARRIED",7469,2763,4706,NA,7469,2763,4706,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","25 - 29","SEPERATION",37,3,34,NA,37,3,34,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","25 - 29","WIDOWED",179,125,54,NA,179,125,54,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","30 - 34","DIVORCED",36,22,14,NA,36,22,14,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","30 - 34","MARRIED",51038,25381,25657,NA,51038,25381,25657,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","30 - 34","NEVER MARRIED",2256,1698,558,NA,2256,1698,558,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","30 - 34","SEPERATION",43,6,37,NA,43,6,37,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","30 - 34","WIDOWED",236,172,64,NA,236,172,64,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","35 - 39","DIVORCED",19,10,9,NA,19,10,9,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","35 - 39","MARRIED",45570,21768,23802,NA,45570,21768,23802,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","35 - 39","NEVER MARRIED",930,216,713,1,930,216,713,1,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","35 - 39","SEPERATION",33,5,28,NA,33,5,28,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","35 - 39","WIDOWED",274,204,70,NA,274,204,70,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","40 - 44","DIVORCED",21,12,9,NA,21,12,9,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","40 - 44","MARRIED",36964,17491,19473,NA,36964,17491,19473,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","40 - 44","NEVER MARRIED",472,135,336,1,472,135,336,1,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","40 - 44","SEPERATION",31,10,21,NA,31,10,21,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","40 - 44","WIDOWED",388,316,72,NA,388,316,72,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","45 - 49","DIVORCED",16,8,8,NA,16,8,8,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","45 - 49","MARRIED",28593,13046,15547,NA,28593,13046,15547,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","45 - 49","NEVER MARRIED",263,60,203,NA,263,60,203,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","45 - 49","SEPERATION",22,7,15,NA,22,7,15,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","45 - 49","WIDOWED",458,365,93,NA,458,365,93,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","50 - 54","DIVORCED",14,8,6,NA,14,8,6,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","50 - 54","MARRIED",21506,9800,11706,NA,21506,9800,11706,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","50 - 54","NEVER MARRIED",163,38,123,2,163,38,123,2,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","50 - 54","SEPERATION",28,11,17,NA,28,11,17,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","50 - 54","WIDOWED",608,507,101,NA,608,507,101,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","55 - 59","DIVORCED",8,5,3,NA,8,5,3,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","55 - 59","MARRIED",16555,7426,9129,NA,16555,7426,9129,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","55 - 59","NEVER MARRIED",95,20,75,NA,95,20,75,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","55 - 59","SEPERATION",26,7,19,NA,26,7,19,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","55 - 59","WIDOWED",668,553,115,NA,668,553,115,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","60 - 64","DIVORCED",10,5,5,NA,10,5,5,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","60 - 64","MARRIED",13577,5677,7900,NA,13577,5677,7900,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","60 - 64","NEVER MARRIED",63,17,46,NA,63,17,46,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","60 - 64","SEPERATION",22,9,13,NA,22,9,13,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","60 - 64","WIDOWED",788,601,187,NA,788,601,187,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","65 - 69","DIVORCED",7,3,4,NA,7,3,4,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","65 - 69","MARRIED",8523,3204,5319,NA,8523,3204,5319,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","65 - 69","NEVER MARRIED",35,6,29,NA,35,6,29,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","65 - 69","SEPERATION",11,5,6,NA,11,5,6,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","65 - 69","WIDOWED",648,477,171,NA,648,477,171,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","70 - 74","DIVORCED",5,4,1,NA,5,4,1,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","70 - 74","MARRIED",5701,1905,3796,NA,5701,1905,3796,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","70 - 74","NEVER MARRIED",31,7,24,NA,31,7,24,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","70 - 74","SEPERATION",14,4,10,NA,14,4,10,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","70 - 74","WIDOWED",610,421,189,NA,610,421,189,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","75 & ABOVE","DIVORCED",6,4,2,NA,6,4,2,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","75 & ABOVE","MARRIED",4522,1313,3209,NA,4522,1313,3209,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","75 & ABOVE","NEVER MARRIED",26,5,21,NA,26,5,21,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","75 & ABOVE","SEPERATION",9,2,7,NA,9,2,7,NA,NA,NA,NA,NA
"KP","SOUTH WAZIRISTAN","75 & ABOVE","WIDOWED",736,412,324,NA,736,412,324,NA,NA,NA,NA,NA
"KP","SWABI","15 &  ABOVE","DIVORCED",1608,1333,275,NA,1310,1095,215,NA,298,238,60,NA
"KP","SWABI","15 &  ABOVE","MARRIED",741979,391003,350976,NA,608930,320837,288093,NA,133049,70166,62883,NA
"KP","SWABI","15 &  ABOVE","NEVER MARRIED",349956,143478,206450,28,284993,116368,168608,17,64963,27110,37842,11
"KP","SWABI","15 &  ABOVE","SEPERATION",810,568,242,NA,669,478,191,NA,141,90,51,NA
"KP","SWABI","15 &  ABOVE","WIDOWED",40523,33677,6846,NA,33165,27557,5608,NA,7358,6120,1238,NA
"KP","SWABI","15 - 19","DIVORCED",52,47,5,NA,43,39,4,NA,9,8,1,NA
"KP","SWABI","15 - 19","MARRIED",21673,18918,2755,NA,18096,15897,2199,NA,3577,3021,556,NA
"KP","SWABI","15 - 19","NEVER MARRIED",179486,78632,100842,12,146386,63895,82480,11,33100,14737,18362,1
"KP","SWABI","15 - 19","SEPERATION",36,29,7,NA,29,24,5,NA,7,5,2,NA
"KP","SWABI","15 - 19","WIDOWED",39,35,4,NA,27,23,4,NA,12,12,NA,NA
"KP","SWABI","20 - 24","DIVORCED",156,138,18,NA,137,123,14,NA,19,15,4,NA
"KP","SWABI","20 - 24","MARRIED",70921,53203,17718,NA,58575,44014,14561,NA,12346,9189,3157,NA
"KP","SWABI","20 - 24","NEVER MARRIED",95157,30162,64993,2,77311,23992,53319,NA,17846,6170,11674,2
"KP","SWABI","20 - 24","SEPERATION",94,71,23,NA,78,61,17,NA,16,10,6,NA
"KP","SWABI","20 - 24","WIDOWED",179,157,22,NA,153,133,20,NA,26,24,2,NA
"KP","SWABI","25 - 29","DIVORCED",250,214,36,NA,203,172,31,NA,47,42,5,NA
"KP","SWABI","25 - 29","MARRIED",100630,61782,38848,NA,82698,50609,32089,NA,17932,11173,6759,NA
"KP","SWABI","25 - 29","NEVER MARRIED",37267,11695,25568,4,30271,9420,20849,2,6996,2275,4719,2
"KP","SWABI","25 - 29","SEPERATION",83,62,21,NA,73,53,20,NA,10,9,1,NA
"KP","SWABI","25 - 29","WIDOWED",402,348,54,NA,331,284,47,NA,71,64,7,NA
"KP","SWABI","30 - 34","DIVORCED",276,236,40,NA,220,190,30,NA,56,46,10,NA
"KP","SWABI","30 - 34","MARRIED",107179,58763,48416,NA,88437,48438,39999,NA,18742,10325,8417,NA
"KP","SWABI","30 - 34","NEVER MARRIED",14862,6786,8073,3,12143,5643,6499,1,2719,1143,1574,2
"KP","SWABI","30 - 34","SEPERATION",92,56,36,NA,78,47,31,NA,14,9,5,NA
"KP","SWABI","30 - 34","WIDOWED",741,662,79,NA,599,534,65,NA,142,128,14,NA
"KP","SWABI","35 - 39","DIVORCED",267,217,50,NA,213,175,38,NA,54,42,12,NA
"KP","SWABI","35 - 39","MARRIED",96949,49277,47672,NA,79241,40083,39158,NA,17708,9194,8514,NA
"KP","SWABI","35 - 39","NEVER MARRIED",7344,4354,2990,NA,5939,3562,2377,NA,1405,792,613,NA
"KP","SWABI","35 - 39","SEPERATION",87,64,23,NA,67,53,14,NA,20,11,9,NA
"KP","SWABI","35 - 39","WIDOWED",1117,999,118,NA,925,827,98,NA,192,172,20,NA
"KP","SWABI","40 - 44","DIVORCED",183,145,38,NA,150,120,30,NA,33,25,8,NA
"KP","SWABI","40 - 44","MARRIED",85480,42540,42940,NA,69945,34664,35281,NA,15535,7876,7659,NA
"KP","SWABI","40 - 44","NEVER MARRIED",4867,3375,1490,2,4005,2816,1189,NA,862,559,301,2
"KP","SWABI","40 - 44","SEPERATION",83,57,26,NA,68,48,20,NA,15,9,6,NA
"KP","SWABI","40 - 44","WIDOWED",1836,1666,170,NA,1522,1381,141,NA,314,285,29,NA
"KP","SWABI","45 - 49","DIVORCED",138,118,20,NA,111,96,15,NA,27,22,5,NA
"KP","SWABI","45 - 49","MARRIED",67865,32739,35126,NA,55182,26790,28392,NA,12683,5949,6734,NA
"KP","SWABI","45 - 49","NEVER MARRIED",3260,2395,864,1,2666,2003,663,NA,594,392,201,1
"KP","SWABI","45 - 49","SEPERATION",67,53,14,NA,57,45,12,NA,10,8,2,NA
"KP","SWABI","45 - 49","WIDOWED",2421,2255,166,NA,1969,1837,132,NA,452,418,34,NA
"KP","SWABI","50 - 54","DIVORCED",118,86,32,NA,97,73,24,NA,21,13,8,NA
"KP","SWABI","50 - 54","MARRIED",59222,26590,32632,NA,48330,21751,26579,NA,10892,4839,6053,NA
"KP","SWABI","50 - 54","NEVER MARRIED",2442,1882,558,2,2009,1584,424,1,433,298,134,1
"KP","SWABI","50 - 54","SEPERATION",87,61,26,NA,75,54,21,NA,12,7,5,NA
"KP","SWABI","50 - 54","WIDOWED",3801,3507,294,NA,3086,2846,240,NA,715,661,54,NA
"KP","SWABI","55 - 59","DIVORCED",69,54,15,NA,54,42,12,NA,15,12,3,NA
"KP","SWABI","55 - 59","MARRIED",43407,17979,25428,NA,35636,14634,21002,NA,7771,3345,4426,NA
"KP","SWABI","55 - 59","NEVER MARRIED",1745,1384,360,1,1397,1135,261,1,348,249,99,NA
"KP","SWABI","55 - 59","SEPERATION",51,33,18,NA,38,25,13,NA,13,8,5,NA
"KP","SWABI","55 - 59","WIDOWED",4110,3665,445,NA,3373,3016,357,NA,737,649,88,NA
"KP","SWABI","60 - 64","DIVORCED",42,34,8,NA,35,29,6,NA,7,5,2,NA
"KP","SWABI","60 - 64","MARRIED",32983,13020,19963,NA,26957,10612,16345,NA,6026,2408,3618,NA
"KP","SWABI","60 - 64","NEVER MARRIED",1424,1142,282,NA,1170,952,218,NA,254,190,64,NA
"KP","SWABI","60 - 64","SEPERATION",46,35,11,NA,39,30,9,NA,7,5,2,NA
"KP","SWABI","60 - 64","WIDOWED",5241,4561,680,NA,4241,3692,549,NA,1000,869,131,NA
"KP","SWABI","65 - 69","DIVORCED",34,25,9,NA,27,20,7,NA,7,5,2,NA
"KP","SWABI","65 - 69","MARRIED",24860,8222,16638,NA,20467,6801,13666,NA,4393,1421,2972,NA
"KP","SWABI","65 - 69","NEVER MARRIED",886,694,192,NA,711,572,139,NA,175,122,53,NA
"KP","SWABI","65 - 69","SEPERATION",29,19,10,NA,22,15,7,NA,7,4,3,NA
"KP","SWABI","65 - 69","WIDOWED",5604,4666,938,NA,4513,3767,746,NA,1091,899,192,NA
"KP","SWABI","70 - 74","DIVORCED",17,14,3,NA,16,13,3,NA,1,1,NA,NA
"KP","SWABI","70 - 74","MARRIED",17083,4866,12217,NA,14058,3977,10081,NA,3025,889,2136,NA
"KP","SWABI","70 - 74","NEVER MARRIED",662,539,122,1,545,449,95,1,117,90,27,NA
"KP","SWABI","70 - 74","SEPERATION",31,18,13,NA,26,16,10,NA,5,2,3,NA
"KP","SWABI","70 - 74","WIDOWED",6060,4710,1350,NA,4982,3870,1112,NA,1078,840,238,NA
"KP","SWABI","75 & ABOVE","DIVORCED",6,5,1,NA,4,3,1,NA,2,2,NA,NA
"KP","SWABI","75 & ABOVE","MARRIED",13727,3104,10623,NA,11308,2567,8741,NA,2419,537,1882,NA
"KP","SWABI","75 & ABOVE","NEVER MARRIED",554,438,116,NA,440,345,95,NA,114,93,21,NA
"KP","SWABI","75 & ABOVE","SEPERATION",24,10,14,NA,19,7,12,NA,5,3,2,NA
"KP","SWABI","75 & ABOVE","WIDOWED",8972,6446,2526,NA,7444,5347,2097,NA,1528,1099,429,NA
"KP","SWAT","15 &  ABOVE","DIVORCED",882,733,149,NA,483,400,83,NA,399,333,66,NA
"KP","SWAT","15 &  ABOVE","MARRIED",1026922,548360,478562,NA,719092,387596,331496,NA,307830,160764,147066,NA
"KP","SWAT","15 &  ABOVE","NEVER MARRIED",440150,164248,275823,79,299857,112710,187121,26,140293,51538,88702,53
"KP","SWAT","15 &  ABOVE","SEPERATION",759,559,200,NA,517,375,142,NA,242,184,58,NA
"KP","SWAT","15 &  ABOVE","WIDOWED",42809,34846,7963,NA,29385,23847,5538,NA,13424,10999,2425,NA
"KP","SWAT","15 - 19","DIVORCED",38,37,1,NA,24,24,NA,NA,14,13,1,NA
"KP","SWAT","15 - 19","MARRIED",43294,36262,7032,NA,31637,26172,5465,NA,11657,10090,1567,NA
"KP","SWAT","15 - 19","NEVER MARRIED",261501,110033,151444,24,182236,76830,105392,14,79265,33203,46052,10
"KP","SWAT","15 - 19","SEPERATION",65,43,22,NA,53,35,18,NA,12,8,4,NA
"KP","SWAT","15 - 19","WIDOWED",69,52,17,NA,50,36,14,NA,19,16,3,NA
"KP","SWAT","20 - 24","DIVORCED",130,121,9,NA,71,66,5,NA,59,55,4,NA
"KP","SWAT","20 - 24","MARRIED",121643,86944,34699,NA,87988,62318,25670,NA,33655,24626,9029,NA
"KP","SWAT","20 - 24","NEVER MARRIED",110879,30566,80299,14,73804,19962,53839,3,37075,10604,26460,11
"KP","SWAT","20 - 24","SEPERATION",77,61,16,NA,54,43,11,NA,23,18,5,NA
"KP","SWAT","20 - 24","WIDOWED",256,210,46,NA,180,149,31,NA,76,61,15,NA
"KP","SWAT","25 - 29","DIVORCED",138,119,19,NA,64,58,6,NA,74,61,13,NA
"KP","SWAT","25 - 29","MARRIED",140641,83765,56876,NA,99257,59124,40133,NA,41384,24641,16743,NA
"KP","SWAT","25 - 29","NEVER MARRIED",38822,10174,28629,19,25114,6828,18281,5,13708,3346,10348,14
"KP","SWAT","25 - 29","SEPERATION",73,53,20,NA,49,32,17,NA,24,21,3,NA
"KP","SWAT","25 - 29","WIDOWED",455,377,78,NA,320,258,62,NA,135,119,16,NA
"KP","SWAT","30 - 34","DIVORCED",135,114,21,NA,79,63,16,NA,56,51,5,NA
"KP","SWAT","30 - 34","MARRIED",151238,83978,67260,NA,105178,58920,46258,NA,46060,25058,21002,NA
"KP","SWAT","30 - 34","NEVER MARRIED",14635,5635,8988,12,9370,3831,5538,1,5265,1804,3450,11
"KP","SWAT","30 - 34","SEPERATION",96,71,25,NA,64,43,21,NA,32,28,4,NA
"KP","SWAT","30 - 34","WIDOWED",864,763,101,NA,576,508,68,NA,288,255,33,NA
"KP","SWAT","35 - 39","DIVORCED",138,113,25,NA,70,58,12,NA,68,55,13,NA
"KP","SWAT","35 - 39","MARRIED",140338,72064,68274,NA,96564,50045,46519,NA,43774,22019,21755,NA
"KP","SWAT","35 - 39","NEVER MARRIED",6386,3097,3285,4,4193,2137,2055,1,2193,960,1230,3
"KP","SWAT","35 - 39","SEPERATION",90,62,28,NA,65,46,19,NA,25,16,9,NA
"KP","SWAT","35 - 39","WIDOWED",1426,1275,151,NA,977,876,101,NA,449,399,50,NA
"KP","SWAT","40 - 44","DIVORCED",109,84,25,NA,63,49,14,NA,46,35,11,NA
"KP","SWAT","40 - 44","MARRIED",117958,58230,59728,NA,81189,40771,40418,NA,36769,17459,19310,NA
"KP","SWAT","40 - 44","NEVER MARRIED",3269,1912,1354,3,2153,1316,836,1,1116,596,518,2
"KP","SWAT","40 - 44","SEPERATION",92,69,23,NA,59,44,15,NA,33,25,8,NA
"KP","SWAT","40 - 44","WIDOWED",2379,2172,207,NA,1599,1479,120,NA,780,693,87,NA
"KP","SWAT","45 - 49","DIVORCED",64,45,19,NA,30,21,9,NA,34,24,10,NA
"KP","SWAT","45 - 49","MARRIED",84820,39902,44918,NA,58394,28077,30317,NA,26426,11825,14601,NA
"KP","SWAT","45 - 49","NEVER MARRIED",1730,1012,716,2,1137,661,475,1,593,351,241,1
"KP","SWAT","45 - 49","SEPERATION",62,48,14,NA,40,30,10,NA,22,18,4,NA
"KP","SWAT","45 - 49","WIDOWED",2860,2601,259,NA,1904,1729,175,NA,956,872,84,NA
"KP","SWAT","50 - 54","DIVORCED",45,39,6,NA,27,23,4,NA,18,16,2,NA
"KP","SWAT","50 - 54","MARRIED",71376,31949,39427,NA,49363,22386,26977,NA,22013,9563,12450,NA
"KP","SWAT","50 - 54","NEVER MARRIED",1097,673,424,NA,695,414,281,NA,402,259,143,NA
"KP","SWAT","50 - 54","SEPERATION",47,38,9,NA,31,28,3,NA,16,10,6,NA
"KP","SWAT","50 - 54","WIDOWED",4142,3799,343,NA,2730,2498,232,NA,1412,1301,111,NA
"KP","SWAT","55 - 59","DIVORCED",38,28,10,NA,25,19,6,NA,13,9,4,NA
"KP","SWAT","55 - 59","MARRIED",51267,21209,30058,NA,35540,14893,20647,NA,15727,6316,9411,NA
"KP","SWAT","55 - 59","NEVER MARRIED",677,434,242,1,438,285,153,NA,239,149,89,1
"KP","SWAT","55 - 59","SEPERATION",52,46,6,NA,33,30,3,NA,19,16,3,NA
"KP","SWAT","55 - 59","WIDOWED",4301,3873,428,NA,2903,2612,291,NA,1398,1261,137,NA
"KP","SWAT","60 - 64","DIVORCED",18,16,2,NA,8,7,1,NA,10,9,1,NA
"KP","SWAT","60 - 64","MARRIED",39697,14716,24981,NA,27599,10582,17017,NA,12098,4134,7964,NA
"KP","SWAT","60 - 64","NEVER MARRIED",465,292,173,NA,285,175,110,NA,180,117,63,NA
"KP","SWAT","60 - 64","SEPERATION",47,36,11,NA,30,23,7,NA,17,13,4,NA
"KP","SWAT","60 - 64","WIDOWED",5620,4826,794,NA,3769,3217,552,NA,1851,1609,242,NA
"KP","SWAT","65 - 69","DIVORCED",11,8,3,NA,6,4,2,NA,5,4,1,NA
"KP","SWAT","65 - 69","MARRIED",28981,9980,19001,NA,20399,7248,13151,NA,8582,2732,5850,NA
"KP","SWAT","65 - 69","NEVER MARRIED",300,175,125,NA,190,113,77,NA,110,62,48,NA
"KP","SWAT","65 - 69","SEPERATION",22,14,8,NA,13,7,6,NA,9,7,2,NA
"KP","SWAT","65 - 69","WIDOWED",5522,4521,1001,NA,3743,3083,660,NA,1779,1438,341,NA
"KP","SWAT","70 - 74","DIVORCED",8,4,4,NA,8,4,4,NA,NA,NA,NA,NA
"KP","SWAT","70 - 74","MARRIED",19236,5760,13476,NA,13826,4281,9545,NA,5410,1479,3931,NA
"KP","SWAT","70 - 74","NEVER MARRIED",204,128,76,NA,122,81,41,NA,82,47,35,NA
"KP","SWAT","70 - 74","SEPERATION",15,7,8,NA,12,6,6,NA,3,1,2,NA
"KP","SWAT","70 - 74","WIDOWED",6064,4609,1455,NA,4255,3268,987,NA,1809,1341,468,NA
"KP","SWAT","75 & ABOVE","DIVORCED",10,5,5,NA,8,4,4,NA,2,1,1,NA
"KP","SWAT","75 & ABOVE","MARRIED",16433,3601,12832,NA,12158,2779,9379,NA,4275,822,3453,NA
"KP","SWAT","75 & ABOVE","NEVER MARRIED",185,117,68,NA,120,77,43,NA,65,40,25,NA
"KP","SWAT","75 & ABOVE","SEPERATION",21,11,10,NA,14,8,6,NA,7,3,4,NA
"KP","SWAT","75 & ABOVE","WIDOWED",8851,5768,3083,NA,6379,4134,2245,NA,2472,1634,838,NA
"KP","TANK","15 &  ABOVE","DIVORCED",253,196,57,NA,228,180,48,NA,25,16,9,NA
"KP","TANK","15 &  ABOVE","MARRIED",171358,83816,87542,NA,153344,75370,77974,NA,18014,8446,9568,NA
"KP","TANK","15 &  ABOVE","NEVER MARRIED",64799,27265,37533,1,55433,23202,32230,1,9366,4063,5303,NA
"KP","TANK","15 &  ABOVE","SEPERATION",138,79,59,NA,113,76,37,NA,25,3,22,NA
"KP","TANK","15 &  ABOVE","WIDOWED",7033,5248,1785,NA,6216,4679,1537,NA,817,569,248,NA
"KP","TANK","15 - 19","DIVORCED",8,8,NA,NA,8,8,NA,NA,NA,NA,NA,NA
"KP","TANK","15 - 19","MARRIED",6059,4283,1776,NA,5721,4036,1685,NA,338,247,91,NA
"KP","TANK","15 - 19","NEVER MARRIED",39185,17878,21307,NA,34174,15565,18609,NA,5011,2313,2698,NA
"KP","TANK","15 - 19","SEPERATION",5,3,2,NA,4,3,1,NA,1,NA,1,NA
"KP","TANK","15 - 19","WIDOWED",19,7,12,NA,14,7,7,NA,5,NA,5,NA
"KP","TANK","20 - 24","DIVORCED",28,18,10,NA,24,16,8,NA,4,2,2,NA
"KP","TANK","20 - 24","MARRIED",18524,11650,6874,NA,17136,10757,6379,NA,1388,893,495,NA
"KP","TANK","20 - 24","NEVER MARRIED",14854,4764,10089,1,12574,3922,8651,1,2280,842,1438,NA
"KP","TANK","20 - 24","SEPERATION",11,5,6,NA,10,5,5,NA,1,NA,1,NA
"KP","TANK","20 - 24","WIDOWED",53,32,21,NA,49,31,18,NA,4,1,3,NA
"KP","TANK","25 - 29","DIVORCED",36,26,10,NA,32,23,9,NA,4,3,1,NA
"KP","TANK","25 - 29","MARRIED",25986,13745,12241,NA,23501,12415,11086,NA,2485,1330,1155,NA
"KP","TANK","25 - 29","NEVER MARRIED",6076,2146,3930,NA,4962,1714,3248,NA,1114,432,682,NA
"KP","TANK","25 - 29","SEPERATION",12,7,5,NA,10,7,3,NA,2,NA,2,NA
"KP","TANK","25 - 29","WIDOWED",141,86,55,NA,124,81,43,NA,17,5,12,NA
"KP","TANK","30 - 34","DIVORCED",45,33,12,NA,43,32,11,NA,2,1,1,NA
"KP","TANK","30 - 34","MARRIED",27758,13898,13860,NA,24844,12378,12466,NA,2914,1520,1394,NA
"KP","TANK","30 - 34","NEVER MARRIED",2427,1611,816,NA,1988,1320,668,NA,439,291,148,NA
"KP","TANK","30 - 34","SEPERATION",10,6,4,NA,8,6,2,NA,2,NA,2,NA
"KP","TANK","30 - 34","WIDOWED",237,169,68,NA,214,156,58,NA,23,13,10,NA
"KP","TANK","35 - 39","DIVORCED",34,26,8,NA,29,22,7,NA,5,4,1,NA
"KP","TANK","35 - 39","MARRIED",23649,10669,12980,NA,20766,9415,11351,NA,2883,1254,1629,NA
"KP","TANK","35 - 39","NEVER MARRIED",981,346,635,NA,757,264,493,NA,224,82,142,NA
"KP","TANK","35 - 39","SEPERATION",13,5,8,NA,10,5,5,NA,3,NA,3,NA
"KP","TANK","35 - 39","WIDOWED",284,215,69,NA,254,198,56,NA,30,17,13,NA
"KP","TANK","40 - 44","DIVORCED",19,15,4,NA,18,15,3,NA,1,NA,1,NA
