"PROVINCE","DIVISION","DISTRICT","TEHSIL","ADMIN_UNIT","DISAB_FUNC_LIM","ALL_SEXES_OVERALL","MALE_OVERALL","FEMALE_OVERALL","ALL_SEXES_RURAL","MALE_RURAL","FEMALE_RURAL","ALL_SEXES_URBAN","MALE_URBAN","FEMALE_URBAN"
"KPK","MALAKAND","BUNER","KHADO KHEL","TEHSIL","Seeing",2430,1220,1210,2430,1220,1210,NA,NA,NA
"KPK","MALAKAND","BUNER","KHADO KHEL","TEHSIL","Hearing",2675,1261,1414,2675,1261,1414,NA,NA,NA
"KPK","MALAKAND","BUNER","KHADO KHEL","TEHSIL","Walking/ Climbing",4602,2319,2283,4602,2319,2283,NA,NA,NA
"KPK","MALAKAND","BUNER","KHADO KHEL","TEHSIL","Communication",1909,1035,874,1909,1035,874,NA,NA,NA
"KPK","MALAKAND","BUNER","KHADO KHEL","TEHSIL","Memorization/ Focus",2317,1156,1161,2317,1156,1161,NA,NA,NA
"KPK","MALAKAND","BUNER","KHADO KHEL","TEHSIL","Self care etc",1432,655,777,1432,655,777,NA,NA,NA
"KPK","MALAKAND","BUNER","MANDANR","TEHSIL","Population",185031,93890,91141,185031,93890,91141,NA,NA,NA
"KPK","MALAKAND","BUNER","MANDANR","TEHSIL","Disability",6779,3661,3118,6779,3661,3118,NA,NA,NA
"KPK","MALAKAND","BUNER","MANDANR","TEHSIL","Functional limitation",17247,8768,8479,17247,8768,8479,NA,NA,NA
"KPK","MALAKAND","BUNER","MANDANR","TEHSIL","Seeing",3074,1546,1528,3074,1546,1528,NA,NA,NA
"KPK","MALAKAND","BUNER","MANDANR","TEHSIL","Hearing",3339,1688,1651,3339,1688,1651,NA,NA,NA
"KPK","MALAKAND","BUNER","MANDANR","TEHSIL","Walking/ Climbing",5930,3090,2840,5930,3090,2840,NA,NA,NA
"KPK","MALAKAND","BUNER","MANDANR","TEHSIL","Communication",2145,1149,996,2145,1149,996,NA,NA,NA
"KPK","MALAKAND","BUNER","MANDANR","TEHSIL","Memorization/ Focus",2793,1460,1333,2793,1460,1333,NA,NA,NA
"KPK","MALAKAND","BUNER","MANDANR","TEHSIL","Self care etc",1873,934,939,1873,934,939,NA,NA,NA
"KPK","PESHAWAR","CHARSADDA","CHARSADDA","TEHSIL","Population",909438,473711,435727,755011,393866,361145,154427,79845,74582
"KPK","PESHAWAR","CHARSADDA","CHARSADDA","TEHSIL","Disability",24229,12627,11602,19740,10340,9400,4489,2287,2202
"KPK","PESHAWAR","CHARSADDA","CHARSADDA","TEHSIL","Functional limitation",81300,44938,36362,65764,36481,29283,15536,8457,7079
"KPK","PESHAWAR","CHARSADDA","CHARSADDA","TEHSIL","Seeing",15703,8777,6926,12269,6901,5368,3434,1876,1558
"KPK","PESHAWAR","CHARSADDA","CHARSADDA","TEHSIL","Hearing",15974,9009,6965,12957,7327,5630,3017,1682,1335
"KPK","PESHAWAR","CHARSADDA","CHARSADDA","TEHSIL","Walking/ Climbing",28153,15594,12559,22887,12747,10140,5266,2847,2419
"KPK","PESHAWAR","CHARSADDA","CHARSADDA","TEHSIL","Communication",8798,4911,3887,7163,4030,3133,1635,881,754
"KPK","PESHAWAR","CHARSADDA","CHARSADDA","TEHSIL","Memorization/ Focus",12895,7185,5710,10497,5858,4639,2398,1327,1071
"KPK","PESHAWAR","CHARSADDA","CHARSADDA","TEHSIL","Self care etc",8143,4335,3808,6660,3540,3120,1483,795,688
"KPK","PESHAWAR","CHARSADDA","SHABQADAR","TEHSIL","Population",440166,226521,213645,337837,172925,164912,102329,53596,48733
"KPK","PESHAWAR","CHARSADDA","SHABQADAR","TEHSIL","Disability",25179,13447,11732,21407,11329,10078,3772,2118,1654
"KPK","PESHAWAR","CHARSADDA","SHABQADAR","TEHSIL","Functional limitation",51198,28040,23158,41323,22391,18932,9875,5649,4226
"KPK","PESHAWAR","CHARSADDA","SHABQADAR","TEHSIL","Seeing",8753,4801,3952,6927,3749,3178,1826,1052,774
"KPK","PESHAWAR","CHARSADDA","SHABQADAR","TEHSIL","Hearing",9452,5304,4148,7622,4236,3386,1830,1068,762
"KPK","PESHAWAR","CHARSADDA","SHABQADAR","TEHSIL","Walking/ Climbing",15846,8696,7150,12843,6955,5888,3003,1741,1262
"KPK","PESHAWAR","CHARSADDA","SHABQADAR","TEHSIL","Communication",6792,3771,3021,5268,2896,2372,1524,875,649
"KPK","PESHAWAR","CHARSADDA","SHABQADAR","TEHSIL","Memorization/ Focus",8338,4696,3642,6604,3642,2962,1734,1054,680
"KPK","PESHAWAR","CHARSADDA","SHABQADAR","TEHSIL","Self care etc",6578,3545,3033,5412,2893,2519,1166,652,514
"KPK","PESHAWAR","CHARSADDA","TANGI","TEHSIL","Population",485532,250485,235047,449873,232154,217719,35659,18331,17328
"KPK","PESHAWAR","CHARSADDA","TANGI","TEHSIL","Disability",12328,6259,6069,11351,5751,5600,977,508,469
"KPK","PESHAWAR","CHARSADDA","TANGI","TEHSIL","Functional limitation",40177,21968,18209,36767,20092,16675,3410,1876,1534
"KPK","PESHAWAR","CHARSADDA","TANGI","TEHSIL","Seeing",7317,4088,3229,6717,3753,2964,600,335,265
"KPK","PESHAWAR","CHARSADDA","TANGI","TEHSIL","Hearing",8202,4490,3712,7497,4102,3395,705,388,317
"KPK","PESHAWAR","CHARSADDA","TANGI","TEHSIL","Walking/ Climbing",13740,7484,6256,12576,6838,5738,1164,646,518
"KPK","PESHAWAR","CHARSADDA","TANGI","TEHSIL","Communication",4352,2460,1892,4002,2255,1747,350,205,145
"KPK","PESHAWAR","CHARSADDA","TANGI","TEHSIL","Memorization/ Focus",6033,3433,2600,5525,3139,2386,508,294,214
"KPK","PESHAWAR","CHARSADDA","TANGI","TEHSIL","Self care etc",4151,2197,1954,3792,2006,1786,359,191,168
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DARABAN","TEHSIL","Population",149447,79172,70275,149447,79172,70275,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DARABAN","TEHSIL","Disability",3404,2474,930,3404,2474,930,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DARABAN","TEHSIL","Functional limitation",10236,5724,4512,10236,5724,4512,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DARABAN","TEHSIL","Seeing",1784,930,854,1784,930,854,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DARABAN","TEHSIL","Hearing",1918,933,985,1918,933,985,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DARABAN","TEHSIL","Walking/ Climbing",3201,1763,1438,3201,1763,1438,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DARABAN","TEHSIL","Communication",1336,935,401,1336,935,401,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DARABAN","TEHSIL","Memorization/ Focus",1685,1037,648,1685,1037,648,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DARABAN","TEHSIL","Self care etc",1116,599,517,1116,599,517,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DERA ISMAIL KHAN","TEHSIL","Population",763195,402114,361081,545740,287124,258616,217455,114990,102465
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DERA ISMAIL KHAN","TEHSIL","Disability",16592,11927,4665,11046,7841,3205,5546,4086,1460
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DERA ISMAIL KHAN","TEHSIL","Functional limitation",53952,29817,24135,35480,19533,15947,18472,10284,8188
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DERA ISMAIL KHAN","TEHSIL","Seeing",10457,5570,4887,7104,3760,3344,3353,1810,1543
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DERA ISMAIL KHAN","TEHSIL","Hearing",11036,5721,5315,7232,3750,3482,3804,1971,1833
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DERA ISMAIL KHAN","TEHSIL","Walking/ Climbing",19360,10984,8376,13173,7447,5726,6187,3537,2650
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DERA ISMAIL KHAN","TEHSIL","Communication",6418,3833,2585,4325,2580,1745,2093,1253,840
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DERA ISMAIL KHAN","TEHSIL","Memorization/ Focus",8684,4877,3807,5760,3237,2523,2924,1640,1284
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DERA ISMAIL KHAN","TEHSIL","Self care etc",5395,3084,2311,3358,1904,1454,2037,1180,857
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DRAZANDA","SUB-DIVISION","Population",82386,43675,38711,82386,43675,38711,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DRAZANDA","SUB-DIVISION","Disability",3277,2204,1073,3277,2204,1073,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DRAZANDA","SUB-DIVISION","Functional limitation",6205,3536,2669,6205,3536,2669,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DRAZANDA","SUB-DIVISION","Seeing",1264,680,584,1264,680,584,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DRAZANDA","SUB-DIVISION","Hearing",1101,658,443,1101,658,443,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DRAZANDA","SUB-DIVISION","Walking/ Climbing",1701,901,800,1701,901,800,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DRAZANDA","SUB-DIVISION","Communication",848,575,273,848,575,273,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DRAZANDA","SUB-DIVISION","Memorization/ Focus",1006,609,397,1006,609,397,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","DRAZANDA","SUB-DIVISION","Self care etc",739,395,344,739,395,344,NA,NA,NA
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","KULACHI","TEHSIL","Population",102595,54242,48353,78114,41239,36875,24481,13003,11478
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","KULACHI","TEHSIL","Disability",5752,3275,2477,4367,2422,1945,1385,853,532
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","KULACHI","TEHSIL","Functional limitation",10887,5653,5234,8004,4111,3893,2883,1542,1341
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","KULACHI","TEHSIL","Seeing",2034,1084,950,1625,860,765,409,224,185
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","KULACHI","TEHSIL","Hearing",2340,1223,1117,1690,847,843,650,376,274
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","KULACHI","TEHSIL","Walking/ Climbing",3221,1687,1534,2368,1185,1183,853,502,351
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","KULACHI","TEHSIL","Communication",1069,520,549,811,400,411,258,120,138
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","KULACHI","TEHSIL","Memorization/ Focus",1509,812,697,1107,643,464,402,169,233
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","KULACHI","TEHSIL","Self care etc",1336,712,624,907,481,426,429,231,198
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAHARPUR","TEHSIL","Population",406467,209841,196626,318771,164054,154717,87696,45787,41909
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAHARPUR","TEHSIL","Disability",11093,7169,3924,8832,5740,3092,2261,1429,832
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAHARPUR","TEHSIL","Functional limitation",31655,16620,15035,24922,13093,11829,6733,3527,3206
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAHARPUR","TEHSIL","Seeing",6179,3211,2968,4802,2487,2315,1377,724,653
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAHARPUR","TEHSIL","Hearing",6361,3183,3178,5000,2492,2508,1361,691,670
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAHARPUR","TEHSIL","Walking/ Climbing",11466,6218,5248,8978,4835,4143,2488,1383,1105
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAHARPUR","TEHSIL","Communication",3955,2217,1738,3060,1754,1306,895,463,432
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAHARPUR","TEHSIL","Memorization/ Focus",5117,2724,2393,3952,2118,1834,1165,606,559
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAHARPUR","TEHSIL","Self care etc",3150,1634,1516,2542,1304,1238,608,330,278
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAROA","TEHSIL","Population",318826,167205,151621,276996,145362,131634,41830,21843,19987
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAROA","TEHSIL","Disability",7210,4715,2495,6318,4155,2163,892,560,332
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAROA","TEHSIL","Functional limitation",21445,11477,9968,18549,9948,8601,2896,1529,1367
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAROA","TEHSIL","Seeing",4237,2210,2027,3560,1855,1705,677,355,322
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAROA","TEHSIL","Hearing",4374,2192,2182,3683,1837,1846,691,355,336
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAROA","TEHSIL","Walking/ Climbing",7435,4167,3268,6363,3583,2780,1072,584,488
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAROA","TEHSIL","Communication",2773,1513,1260,2316,1271,1045,457,242,215
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAROA","TEHSIL","Memorization/ Focus",3484,1828,1656,2932,1526,1406,552,302,250
"KPK","DERA ISMAIL KHAN","DERA ISMAIL KHAN","PAROA","TEHSIL","Self care etc",2020,1164,856,1781,1032,749,239,132,107
"KPK","KOHAT","HANGU","HANGU","TEHSIL","Population",280703,138310,142393,237089,116342,120747,43614,21968,21646
"KPK","KOHAT","HANGU","HANGU","TEHSIL","Disability",8930,4600,4330,7741,3966,3775,1189,634,555
"KPK","KOHAT","HANGU","HANGU","TEHSIL","Functional limitation",26298,12568,13730,22250,10525,11725,4048,2043,2005
"KPK","KOHAT","HANGU","HANGU","TEHSIL","Seeing",5470,2699,2771,4643,2288,2355,827,411,416
"KPK","KOHAT","HANGU","HANGU","TEHSIL","Hearing",5593,2692,2901,4750,2279,2471,843,413,430
"KPK","KOHAT","HANGU","HANGU","TEHSIL","Walking/ Climbing",9593,4673,4920,8128,3913,4215,1465,760,705
"KPK","KOHAT","HANGU","HANGU","TEHSIL","Communication",3264,1704,1560,2855,1494,1361,409,210,199
"KPK","KOHAT","HANGU","HANGU","TEHSIL","Memorization/ Focus",4437,2246,2191,3764,1893,1871,673,353,320
"KPK","KOHAT","HANGU","HANGU","TEHSIL","Self care etc",2693,1216,1477,2245,999,1246,448,217,231
"KPK","KOHAT","HANGU","TALL","TEHSIL","Population",244920,120419,124501,204965,100020,104945,39955,20399,19556
"KPK","KOHAT","HANGU","TALL","TEHSIL","Disability",11660,5939,5721,10482,5261,5221,1178,678,500
"KPK","KOHAT","HANGU","TALL","TEHSIL","Functional limitation",26146,12541,13605,22502,10620,11882,3644,1921,1723
"KPK","KOHAT","HANGU","TALL","TEHSIL","Seeing",4978,2447,2531,4205,2034,2171,773,413,360
"KPK","KOHAT","HANGU","TALL","TEHSIL","Hearing",5121,2414,2707,4391,2036,2355,730,378,352
"KPK","KOHAT","HANGU","TALL","TEHSIL","Walking/ Climbing",8701,4241,4460,7426,3566,3860,1275,675,600
"KPK","KOHAT","HANGU","TALL","TEHSIL","Communication",3190,1617,1573,2818,1408,1410,372,209,163
"KPK","KOHAT","HANGU","TALL","TEHSIL","Memorization/ Focus",4189,2078,2111,3626,1771,1855,563,307,256
"KPK","KOHAT","HANGU","TALL","TEHSIL","Self care etc",3019,1399,1620,2635,1203,1432,384,196,188
"KPK","HAZARA","HARIPUR","GHAZI","TEHSIL","Population",151446,75398,76048,151446,75398,76048,NA,NA,NA
"KPK","HAZARA","HARIPUR","GHAZI","TEHSIL","Disability",8912,4304,4608,8912,4304,4608,NA,NA,NA
"KPK","HAZARA","HARIPUR","GHAZI","TEHSIL","Functional limitation",20975,10984,9991,20975,10984,9991,NA,NA,NA
"KPK","HAZARA","HARIPUR","GHAZI","TEHSIL","Seeing",4222,2205,2017,4222,2205,2017,NA,NA,NA
"KPK","HAZARA","HARIPUR","GHAZI","TEHSIL","Hearing",4253,2286,1967,4253,2286,1967,NA,NA,NA
"KPK","HAZARA","HARIPUR","GHAZI","TEHSIL","Walking/ Climbing",5818,3099,2719,5818,3099,2719,NA,NA,NA
"KPK","HAZARA","HARIPUR","GHAZI","TEHSIL","Communication",2739,1393,1346,2739,1393,1346,NA,NA,NA
"KPK","HAZARA","HARIPUR","GHAZI","TEHSIL","Memorization/ Focus",3441,1824,1617,3441,1824,1617,NA,NA,NA
"KPK","HAZARA","HARIPUR","GHAZI","TEHSIL","Self care etc",2376,1191,1185,2376,1191,1185,NA,NA,NA
"KPK","HAZARA","HARIPUR","HARIPUR","TEHSIL","Population",834974,422563,412411,687614,348553,339061,147360,74010,73350
"KPK","HAZARA","HARIPUR","HARIPUR","TEHSIL","Disability",37271,20991,16280,30555,17215,13340,6716,3776,2940
"KPK","HAZARA","HARIPUR","HARIPUR","TEHSIL","Functional limitation",105053,58891,46162,85577,48034,37543,19476,10857,8619
"KPK","HAZARA","HARIPUR","HARIPUR","TEHSIL","Seeing",18482,10403,8079,14980,8458,6522,3502,1945,1557
"KPK","HAZARA","HARIPUR","HARIPUR","TEHSIL","Hearing",20700,11670,9030,16886,9552,7334,3814,2118,1696
"KPK","HAZARA","HARIPUR","HARIPUR","TEHSIL","Walking/ Climbing",35697,19939,15758,29061,16264,12797,6636,3675,2961
"KPK","HAZARA","HARIPUR","HARIPUR","TEHSIL","Communication",11958,6832,5126,9733,5560,4173,2225,1272,953
"KPK","HAZARA","HARIPUR","HARIPUR","TEHSIL","Memorization/ Focus",16520,9415,7105,13485,7706,5779,3035,1709,1326
"KPK","HAZARA","HARIPUR","HARIPUR","TEHSIL","Self care etc",11790,6546,5244,9595,5344,4251,2195,1202,993
"KPK","HAZARA","HARIPUR","KHANPUR","TEHSIL","Population",186636,92796,93840,186636,92796,93840,NA,NA,NA
"KPK","HAZARA","HARIPUR","KHANPUR","TEHSIL","Disability",9353,5148,4205,9353,5148,4205,NA,NA,NA
"KPK","HAZARA","HARIPUR","KHANPUR","TEHSIL","Functional limitation",24366,13278,11088,24366,13278,11088,NA,NA,NA
"KPK","HAZARA","HARIPUR","KHANPUR","TEHSIL","Seeing",4237,2320,1917,4237,2320,1917,NA,NA,NA
"KPK","HAZARA","HARIPUR","KHANPUR","TEHSIL","Hearing",4682,2575,2107,4682,2575,2107,NA,NA,NA
"KPK","HAZARA","HARIPUR","KHANPUR","TEHSIL","Walking/ Climbing",8344,4547,3797,8344,4547,3797,NA,NA,NA
"KPK","HAZARA","HARIPUR","KHANPUR","TEHSIL","Communication",2799,1591,1208,2799,1591,1208,NA,NA,NA
"KPK","HAZARA","HARIPUR","KHANPUR","TEHSIL","Memorization/ Focus",3808,2131,1677,3808,2131,1677,NA,NA,NA
"KPK","HAZARA","HARIPUR","KHANPUR","TEHSIL","Self care etc",2725,1466,1259,2725,1466,1259,NA,NA,NA
"KPK","KOHAT","KARAK","BANDA DAUD SHAH","TEHSIL","Population",177136,89045,88091,177136,89045,88091,NA,NA,NA
"KPK","KOHAT","KARAK","BANDA DAUD SHAH","TEHSIL","Disability",9633,4772,4861,9633,4772,4861,NA,NA,NA
"KPK","KOHAT","KARAK","BANDA DAUD SHAH","TEHSIL","Functional limitation",24893,12183,12710,24893,12183,12710,NA,NA,NA
"KPK","KOHAT","KARAK","BANDA DAUD SHAH","TEHSIL","Seeing",5094,2501,2593,5094,2501,2593,NA,NA,NA
"KPK","KOHAT","KARAK","BANDA DAUD SHAH","TEHSIL","Hearing",5329,2591,2738,5329,2591,2738,NA,NA,NA
"KPK","KOHAT","KARAK","BANDA DAUD SHAH","TEHSIL","Walking/ Climbing",7615,3764,3851,7615,3764,3851,NA,NA,NA
"KPK","KOHAT","KARAK","BANDA DAUD SHAH","TEHSIL","Communication",3148,1605,1543,3148,1605,1543,NA,NA,NA
"KPK","KOHAT","KARAK","BANDA DAUD SHAH","TEHSIL","Memorization/ Focus",4180,2134,2046,4180,2134,2046,NA,NA,NA
"KPK","KOHAT","KARAK","BANDA DAUD SHAH","TEHSIL","Self care etc",2766,1328,1438,2766,1328,1438,NA,NA,NA
"KPK","KOHAT","KARAK","KARAK","TEHSIL","Population",339889,176208,163681,281852,146131,135721,58037,30077,27960
"KPK","KOHAT","KARAK","KARAK","TEHSIL","Disability",10698,5292,5406,9364,4633,4731,1334,659,675
"KPK","KOHAT","KARAK","KARAK","TEHSIL","Functional limitation",39928,20157,19771,33529,16843,16686,6399,3314,3085
"KPK","KOHAT","KARAK","KARAK","TEHSIL","Seeing",8165,4198,3967,6906,3532,3374,1259,666,593
"KPK","KOHAT","KARAK","KARAK","TEHSIL","Hearing",8776,4471,4305,7317,3709,3608,1459,762,697
"KPK","KOHAT","KARAK","KARAK","TEHSIL","Walking/ Climbing",13474,6840,6634,11382,5759,5623,2092,1081,1011
"KPK","KOHAT","KARAK","KARAK","TEHSIL","Communication",4690,2428,2262,3973,2046,1927,717,382,335
"KPK","KOHAT","KARAK","KARAK","TEHSIL","Memorization/ Focus",6775,3476,3299,5733,2928,2805,1042,548,494
"KPK","KOHAT","KARAK","KARAK","TEHSIL","Self care etc",4051,1961,2090,3368,1615,1753,683,346,337
"KPK","KOHAT","KARAK","TAKHT-E-NASRATI","TEHSIL","Population",298125,155707,142418,298125,155707,142418,NA,NA,NA
"KPK","KOHAT","KARAK","TAKHT-E-NASRATI","TEHSIL","Disability",9640,4759,4881,9640,4759,4881,NA,NA,NA
"KPK","KOHAT","KARAK","TAKHT-E-NASRATI","TEHSIL","Functional limitation",35113,17814,17299,35113,17814,17299,NA,NA,NA
"KPK","KOHAT","KARAK","TAKHT-E-NASRATI","TEHSIL","Seeing",6715,3497,3218,6715,3497,3218,NA,NA,NA
"KPK","KOHAT","KARAK","TAKHT-E-NASRATI","TEHSIL","Hearing",7506,3833,3673,7506,3833,3673,NA,NA,NA
"KPK","KOHAT","KARAK","TAKHT-E-NASRATI","TEHSIL","Walking/ Climbing",11325,5802,5523,11325,5802,5523,NA,NA,NA
"KPK","KOHAT","KARAK","TAKHT-E-NASRATI","TEHSIL","Communication",3829,2059,1770,3829,2059,1770,NA,NA,NA
"KPK","KOHAT","KARAK","TAKHT-E-NASRATI","TEHSIL","Memorization/ Focus",5686,2958,2728,5686,2958,2728,NA,NA,NA
"KPK","KOHAT","KARAK","TAKHT-E-NASRATI","TEHSIL","Self care etc",3783,1854,1929,3783,1854,1929,NA,NA,NA
"KPK","PESHAWAR","KHYBER","BARA","TEHSIL","Population",548084,284163,263921,548084,284163,263921,NA,NA,NA
"KPK","PESHAWAR","KHYBER","BARA","TEHSIL","Disability",7970,4553,3417,7970,4553,3417,NA,NA,NA
"KPK","PESHAWAR","KHYBER","BARA","TEHSIL","Functional limitation",24565,12235,12330,24565,12235,12330,NA,NA,NA
"KPK","PESHAWAR","KHYBER","BARA","TEHSIL","Seeing",5318,2736,2582,5318,2736,2582,NA,NA,NA
"KPK","PESHAWAR","KHYBER","BARA","TEHSIL","Hearing",5397,2677,2720,5397,2677,2720,NA,NA,NA
"KPK","PESHAWAR","KHYBER","BARA","TEHSIL","Walking/ Climbing",9198,4800,4398,9198,4800,4398,NA,NA,NA
"KPK","PESHAWAR","KHYBER","BARA","TEHSIL","Communication",3442,1899,1543,3442,1899,1543,NA,NA,NA
"KPK","PESHAWAR","KHYBER","BARA","TEHSIL","Memorization/ Focus",4375,2366,2009,4375,2366,2009,NA,NA,NA
"KPK","PESHAWAR","KHYBER","BARA","TEHSIL","Self care etc",2085,931,1154,2085,931,1154,NA,NA,NA
"KPK","PESHAWAR","KHYBER","JAMRUD","TEHSIL","Population",243005,128226,114779,186492,98655,87837,56513,29571,26942
"KPK","PESHAWAR","KHYBER","JAMRUD","TEHSIL","Disability",4544,3029,1515,3649,2414,1235,895,615,280
"KPK","PESHAWAR","KHYBER","JAMRUD","TEHSIL","Functional limitation",11794,6560,5234,9133,5057,4076,2661,1503,1158
"KPK","PESHAWAR","KHYBER","JAMRUD","TEHSIL","Seeing",2276,1215,1061,1676,882,794,600,333,267
"KPK","PESHAWAR","KHYBER","JAMRUD","TEHSIL","Hearing",2575,1376,1199,1833,980,853,742,396,346
"KPK","PESHAWAR","KHYBER","JAMRUD","TEHSIL","Walking/ Climbing",4133,2361,1772,3135,1793,1342,998,568,430
"KPK","PESHAWAR","KHYBER","JAMRUD","TEHSIL","Communication",1855,1153,702,1358,849,509,497,304,193
"KPK","PESHAWAR","KHYBER","JAMRUD","TEHSIL","Memorization/ Focus",2126,1272,854,1561,937,624,565,335,230
"KPK","PESHAWAR","KHYBER","JAMRUD","TEHSIL","Self care etc",1114,654,460,863,498,365,251,156,95
"KPK","PESHAWAR","KHYBER","LANDI KOTAL","TEHSIL","Population",312313,163168,149145,274248,143084,131164,38065,20084,17981
"KPK","PESHAWAR","KHYBER","LANDI KOTAL","TEHSIL","Disability",4187,2415,1772,3757,2156,1601,430,259,171
"KPK","PESHAWAR","KHYBER","LANDI KOTAL","TEHSIL","Functional limitation",13281,6670,6611,11573,5799,5774,1708,871,837
"KPK","PESHAWAR","KHYBER","LANDI KOTAL","TEHSIL","Seeing",2839,1508,1331,2511,1328,1183,328,180,148
"KPK","PESHAWAR","KHYBER","LANDI KOTAL","TEHSIL","Hearing",2690,1314,1376,2313,1117,1196,377,197,180
"KPK","PESHAWAR","KHYBER","LANDI KOTAL","TEHSIL","Walking/ Climbing",5047,2690,2357,4451,2362,2089,596,328,268
"KPK","PESHAWAR","KHYBER","LANDI KOTAL","TEHSIL","Communication",1590,939,651,1386,822,564,204,117,87
"KPK","PESHAWAR","KHYBER","LANDI KOTAL","TEHSIL","Memorization/ Focus",2322,1200,1122,2022,1040,982,300,160,140
"KPK","PESHAWAR","KHYBER","LANDI KOTAL","TEHSIL","Self care etc",1088,453,635,933,376,557,155,77,78
"KPK","PESHAWAR","KHYBER","MULLA GORI","TEHSIL","Population",42580,22584,19996,42580,22584,19996,NA,NA,NA
"KPK","PESHAWAR","KHYBER","MULLA GORI","TEHSIL","Disability",2243,1281,962,2243,1281,962,NA,NA,NA
"KPK","PESHAWAR","KHYBER","MULLA GORI","TEHSIL","Functional limitation",3411,1836,1575,3411,1836,1575,NA,NA,NA
"KPK","PESHAWAR","KHYBER","MULLA GORI","TEHSIL","Seeing",709,417,292,709,417,292,NA,NA,NA
"KPK","PESHAWAR","KHYBER","MULLA GORI","TEHSIL","Hearing",633,355,278,633,355,278,NA,NA,NA
"KPK","PESHAWAR","KHYBER","MULLA GORI","TEHSIL","Walking/ Climbing",972,504,468,972,504,468,NA,NA,NA
"KPK","PESHAWAR","KHYBER","MULLA GORI","TEHSIL","Communication",378,217,161,378,217,161,NA,NA,NA
"KPK","PESHAWAR","KHYBER","MULLA GORI","TEHSIL","Memorization/ Focus",516,289,227,516,289,227,NA,NA,NA
