"PROVINCE","DIVISION","DISTRICT","TEHSIL","ADMIN_UNIT","LANGUAGE","ALL_SEXES_OVERALL","FEMALE_OVERALL","MALE_OVERALL","TGEND_OVERALL","ALL_SEXES_RURAL","FEMALE_RURAL","MALE_RURAL","TGEND_RURAL","ALL_SEXES_URBAN","FEMALE_URBAN","MALE_URBAN","TGEND_URBAN"
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","MEWATI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","OTHERS",262,122,140,NA,262,122,140,NA,NA,NA,NA,NA
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","PUNJABI",693,351,342,NA,623,313,310,NA,70,38,32,NA
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","PUSHTO",229,114,115,NA,96,56,40,NA,133,58,75,NA
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","SARAIKI",278,137,141,NA,278,137,141,NA,NA,NA,NA,NA
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","SHINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","SINDHI",134029,62800,71224,5,105269,49225,56041,3,28760,13575,15183,2
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","TOTAL",137738,64584,73149,5,108670,50866,57801,3,29068,13718,15348,2
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","URDU",24,13,11,NA,20,10,10,NA,4,3,1,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","BALOCHI",257,131,126,NA,257,131,126,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","BALTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","BRAHVI",213,94,119,NA,204,91,113,NA,9,3,6,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","HINDKO",1058,525,533,NA,1042,520,522,NA,16,5,11,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","KALASHA",6,3,3,NA,6,3,3,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","KASHMIRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","KOHIOSTANI",1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","MEWATI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","OTHERS",53,23,30,NA,19,10,9,NA,34,13,21,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","PUNJABI",1753,848,905,NA,1105,525,580,NA,648,323,325,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","PUSHTO",350,168,182,NA,250,130,120,NA,100,38,62,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","SARAIKI",24,12,12,NA,11,6,5,NA,13,6,7,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","SHINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","SINDHI",178626,84809,93815,2,171285,81246,90037,2,7341,3563,3778,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","TOTAL",184051,87420,96629,2,174444,82788,91654,2,9607,4632,4975,NA
"SINDH","MIRPUR KHAS","UMER KOT","SAMARO","TALUKA","URDU",1710,807,903,NA,265,126,139,NA,1445,681,764,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","BALOCHI",14856,7161,7695,NA,13261,6400,6861,NA,1595,761,834,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","BALTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","BRAHVI",11415,5690,5725,NA,10857,5423,5434,NA,558,267,291,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","HINDKO",5578,2711,2867,NA,4949,2397,2552,NA,629,314,315,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","KALASHA",28,13,15,NA,28,13,15,NA,NA,NA,NA,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","KASHMIRI",28,13,15,NA,25,13,12,NA,3,NA,3,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","KOHIOSTANI",1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","MEWATI",2369,1163,1206,NA,2344,1150,1194,NA,25,13,12,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","OTHERS",13024,6440,6584,NA,10058,4913,5145,NA,2966,1527,1439,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","PUNJABI",46021,22867,23154,NA,31904,15710,16194,NA,14117,7157,6960,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","PUSHTO",11555,5697,5858,NA,9749,4827,4922,NA,1806,870,936,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","SARAIKI",10448,5076,5372,NA,7503,3661,3842,NA,2945,1415,1530,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","SHINA",2,2,NA,NA,1,1,NA,NA,1,1,NA,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","SINDHI",346205,169147,177058,NA,292938,142959,149979,NA,53267,26188,27079,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","TOTAL",482527,236388,246133,6,387485,189330,198155,NA,95042,47058,47978,6
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","URDU",20997,10408,10583,6,3867,1863,2004,NA,17130,8545,8579,6
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","BALOCHI",702,335,367,NA,604,285,319,NA,98,50,48,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","BALTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","BRAHVI",209,100,109,NA,194,92,102,NA,15,8,7,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","HINDKO",128,63,65,NA,55,29,26,NA,73,34,39,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","KALASHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","KASHMIRI",1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","KOHIOSTANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","MEWATI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","OTHERS",11,5,6,NA,9,4,5,NA,2,1,1,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","PUNJABI",222,108,114,NA,47,22,25,NA,175,86,89,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","PUSHTO",254,131,123,NA,119,61,58,NA,135,70,65,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","SARAIKI",134,54,80,NA,78,38,40,NA,56,16,40,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","SHINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","SINDHI",320216,155287,164911,18,202525,98120,104402,3,117691,57167,60509,15
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","TOTAL",321919,156108,165793,18,203644,98658,104983,3,118275,57450,60810,15
"SINDH","HYDERABAD","JAMSHORO","SEHWAN","TALUKA","URDU",42,25,17,NA,12,7,5,NA,30,18,12,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","BALOCHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","BALTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","BRAHVI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","HINDKO",98,43,55,NA,98,43,55,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","KALASHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","KASHMIRI",1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","KOHIOSTANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","MEWATI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","OTHERS",10,4,6,NA,10,4,6,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","PUNJABI",30,15,15,NA,30,15,15,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","PUSHTO",409,195,214,NA,375,181,194,NA,34,14,20,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","SARAIKI",31,11,20,NA,31,11,20,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","SHINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","SINDHI",168282,79618,88658,6,149962,71027,78930,5,18320,8591,9728,1
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","TOTAL",168911,79908,88997,6,150557,71303,79249,5,18354,8605,9748,1
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","URDU",50,22,28,NA,50,22,28,NA,NA,NA,NA,NA
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","BALOCHI",9378,4388,4986,4,NA,NA,NA,NA,9378,4388,4986,4
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","BALTI",697,343,354,NA,NA,NA,NA,NA,697,343,354,NA
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","BRAHVI",215,96,119,NA,NA,NA,NA,NA,215,96,119,NA
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","HINDKO",31855,14696,17140,19,NA,NA,NA,NA,31855,14696,17140,19
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","KALASHA",7,1,6,NA,NA,NA,NA,NA,7,1,6,NA
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","KASHMIRI",1417,609,801,7,NA,NA,NA,NA,1417,609,801,7
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","KOHIOSTANI",43,19,23,1,NA,NA,NA,NA,43,19,23,1
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","MEWATI",1098,515,581,2,NA,NA,NA,NA,1098,515,581,2
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","OTHERS",2739,1250,1488,1,NA,NA,NA,NA,2739,1250,1488,1
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","PUNJABI",95201,44428,50695,78,NA,NA,NA,NA,95201,44428,50695,78
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","PUSHTO",31041,13959,17048,34,NA,NA,NA,NA,31041,13959,17048,34
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","SARAIKI",19835,9068,10722,45,NA,NA,NA,NA,19835,9068,10722,45
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","SHINA",652,273,379,NA,NA,NA,NA,NA,652,273,379,NA
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","SINDHI",18361,8387,9941,33,NA,NA,NA,NA,18361,8387,9941,33
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","TOTAL",641894,301858,339713,323,NA,NA,NA,NA,641894,301858,339713,323
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","URDU",429355,203826,225430,99,NA,NA,NA,NA,429355,203826,225430,99
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","BALOCHI",7663,3666,3997,NA,7663,3666,3997,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","BALTI",2,1,1,NA,2,1,1,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","BRAHVI",11083,5232,5850,1,11083,5232,5850,1,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","HINDKO",625,265,360,NA,625,265,360,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","KALASHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","KASHMIRI",7,1,6,NA,7,1,6,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","KOHIOSTANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","MEWATI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","OTHERS",94,40,54,NA,94,40,54,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","PUNJABI",111,45,66,NA,111,45,66,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","PUSHTO",722,298,424,NA,722,298,424,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","SARAIKI",692,306,386,NA,692,306,386,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","SHINA",16,13,3,NA,16,13,3,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","SINDHI",14816,6951,7865,NA,14816,6951,7865,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","TOTAL",35987,16895,19091,1,35987,16895,19091,1,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","URDU",156,77,79,NA,156,77,79,NA,NA,NA,NA,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","BALOCHI",1939,945,994,NA,1382,666,716,NA,557,279,278,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","BALTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","BRAHVI",10824,5401,5423,NA,6601,3282,3319,NA,4223,2119,2104,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","HINDKO",30,14,16,NA,30,14,16,NA,NA,NA,NA,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","KALASHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","KASHMIRI",5,2,3,NA,4,1,3,NA,1,1,NA,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","KOHIOSTANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","MEWATI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","OTHERS",39,19,20,NA,3,1,2,NA,36,18,18,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","PUNJABI",703,314,389,NA,21,6,15,NA,682,308,374,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","PUSHTO",337,161,176,NA,141,66,75,NA,196,95,101,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","SARAIKI",349,161,188,NA,130,62,68,NA,219,99,120,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","SHINA",1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","SINDHI",209411,99803,109593,15,96058,45457,50598,3,113353,54346,58995,12
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","TOTAL",225086,107539,117532,15,104399,49572,54824,3,120687,57967,62708,12
"SINDH","LARKANA","KAMBAR SHAHDAD KOT","SHAHDAD KOT","TALUKA","URDU",1448,719,729,NA,28,17,11,NA,1420,702,718,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","BALOCHI",6216,3037,3179,NA,2962,1453,1509,NA,3254,1584,1670,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","BALTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","BRAHVI",9295,4579,4716,NA,5078,2506,2572,NA,4217,2073,2144,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","HINDKO",5364,2622,2742,NA,2439,1216,1223,NA,2925,1406,1519,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","KALASHA",1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","KASHMIRI",57,30,27,NA,2,1,1,NA,55,29,26,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","KOHIOSTANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","MEWATI",88,42,46,NA,7,4,3,NA,81,38,43,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","OTHERS",9573,4759,4813,1,3809,1900,1909,NA,5764,2859,2904,1
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","PUNJABI",12861,6456,6397,8,1004,491,513,NA,11857,5965,5884,8
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","PUSHTO",2978,1436,1542,NA,1133,545,588,NA,1845,891,954,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","SARAIKI",6601,3199,3401,1,3726,1799,1927,NA,2875,1400,1474,1
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","SHINA",36,17,19,NA,36,17,19,NA,NA,NA,NA,NA
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","SINDHI",408630,201131,207492,7,285142,140226,144912,4,123488,60905,62580,3
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","TOTAL",525164,259155,265978,31,309113,152070,157038,5,216051,107085,108940,26
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","URDU",63464,31846,31604,14,3775,1912,1862,1,59689,29934,29742,13
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","BALOCHI",4443,2207,2235,1,4209,2084,2124,1,234,123,111,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","BALTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","BRAHVI",5215,2560,2655,NA,4404,2167,2237,NA,811,393,418,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","HINDKO",63,25,38,NA,35,14,21,NA,28,11,17,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","KALASHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","KASHMIRI",3,1,2,NA,3,1,2,NA,NA,NA,NA,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","KOHIOSTANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","MEWATI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","OTHERS",9,5,4,NA,6,3,3,NA,3,2,1,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","PUNJABI",86,41,45,NA,21,10,11,NA,65,31,34,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","PUSHTO",240,123,117,NA,98,54,44,NA,142,69,73,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","SARAIKI",608,296,312,NA,570,282,288,NA,38,14,24,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","SHINA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","SINDHI",409692,203679,206000,13,207029,101934,105093,2,202663,101745,100907,11
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","TOTAL",421332,209436,211882,14,216394,106560,109831,3,204938,102876,102051,11
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","URDU",973,499,474,NA,19,11,8,NA,954,488,466,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","BALOCHI",2430,1156,1274,NA,2176,1033,1143,NA,254,123,131,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","BALTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","BRAHVI",54,24,30,NA,54,24,30,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","HINDKO",5567,2686,2881,NA,5535,2670,2865,NA,32,16,16,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","KALASHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","KASHMIRI",4,4,NA,NA,2,2,NA,NA,2,2,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","KOHIOSTANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","MEWATI",1672,818,854,NA,1672,818,854,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","OTHERS",9496,4459,5037,NA,8157,3825,4332,NA,1339,634,705,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","PUNJABI",10989,5211,5776,2,7895,3749,4145,1,3094,1462,1631,1
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","PUSHTO",770,354,416,NA,630,296,334,NA,140,58,82,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","SARAIKI",2946,1431,1515,NA,2748,1338,1410,NA,198,93,105,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","SHINA",1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","SINDHI",138555,66545,72007,3,127672,61395,66274,3,10883,5150,5733,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","TOTAL",185654,89020,96627,7,162606,78022,84580,4,23048,10998,12047,3
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","URDU",13170,6331,6837,2,6065,2872,3193,NA,7105,3459,3644,2
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","BALOCHI",1404,686,718,NA,1397,683,714,NA,7,3,4,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","BALTI",2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","BRAHVI",2485,1172,1313,NA,2116,994,1122,NA,369,178,191,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","HINDKO",506,250,256,NA,485,241,244,NA,21,9,12,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","KALASHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","KASHMIRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","KOHIOSTANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","MEWATI",117,49,68,NA,117,49,68,NA,NA,NA,NA,NA
